time,dt,qw,qx,qy,qz,roll_deg,pitch_deg,yaw_deg,bg_x,bg_y,bg_z,p00,p11,p22,p33,p44,p55,z_x,z_y,z_z,nis,S00,S11,S22,upd,x,y,z,vx,vy,vz,ba_x,ba_y,ba_z,zp_x,zp_y,zp_z,nis_p,Sp00,Sp11,Sp22,upd_p,Ppx,Ppy,Ppz,Pvx,Pvy,Pvz,Pbax,Pbay,Pbaz
1786181256.950021744,0.004498,0.999979610,-0.004968321,0.003543642,0.001881165,-0.568576,0.407138,0.213550,5.354427e-04,2.448114e-03,1.640334e-02,5.675583e-09,4.144289e-09,4.192471e-09,2.392493e-08,2.366253e-08,2.367315e-08,3.861318e-04,3.151559e-04,-5.063273e-05,2.737101,1.218932e-07,6.714963e-08,7.370417e-08,1,-0.012799,-0.017535,-0.003169,-0.012711,-0.004085,-0.005926,-2.830344e-02,6.342070e-02,-5.570292e-02,9.312267e-04,1.354007e-03,-2.070424e-03,5.258792,1.328593e-06,1.600649e-06,1.238662e-06,1,8.802560e-08,1.012281e-07,8.393339e-08,1.004758e-05,1.053909e-05,9.881170e-06,5.002137e-06,5.005977e-06,4.999842e-06
1786181256.955181599,0.005160,0.999979629,-0.004958779,0.003553506,0.001877573,-0.567482,0.408264,0.213136,5.280830e-04,2.439706e-03,1.640456e-02,5.680623e-09,4.142612e-09,4.211304e-09,2.392536e-08,2.366184e-08,2.367605e-08,3.618429e-04,3.004782e-04,-4.741717e-05,2.449193,1.218987e-07,6.714771e-08,7.372551e-08,1,-0.012799,-0.017468,-0.003341,-0.011012,-0.003405,-0.007184,-2.833597e-02,6.337768e-02,-5.563211e-02,9.049517e-04,1.305752e-03,-1.937485e-03,4.711382,1.328846e-06,1.600985e-06,1.238835e-06,1,8.824369e-08,1.015204e-07,8.408186e-08,1.006311e-05,1.055594e-05,9.893907e-06,5.001755e-06,5.005599e-06,4.999447e-06
1786181256.959848881,0.004667,0.999979666,-0.004952199,0.003557758,0.001866993,-0.566731,0.408744,0.211924,5.210357e-04,2.431789e-03,1.640559e-02,5.638124e-09,4.096260e-09,4.182597e-09,2.392128e-08,2.365693e-08,2.367425e-08,3.478192e-04,2.847122e-04,-3.990289e-05,2.222597,1.218518e-07,6.709461e-08,7.369298e-08,1,-0.012788,-0.017399,-0.003507,-0.010161,-0.002962,-0.008362,-2.836721e-02,6.333653e-02,-5.556643e-02,8.732251e-04,1.254305e-03,-1.807063e-03,4.194006,1.328387e-06,1.600537e-06,1.238323e-06,1,8.784740e-08,1.011307e-07,8.364203e-08,1.001161e-05,1.050528e-05,9.840189e-06,5.001264e-06,5.005111e-06,4.998948e-06
1786181256.965545416,0.005697,0.999979669,-0.004952196,0.003560455,0.001860276,-0.566733,0.409049,0.211153,5.141599e-04,2.424335e-03,1.640675e-02,5.703044e-09,4.154390e-09,4.257021e-09,2.392689e-08,2.366163e-08,2.368173e-08,3.374839e-04,2.664138e-04,-4.494182e-05,2.018335,1.219235e-07,6.716121e-08,7.377738e-08,1,-0.012784,-0.017334,-0.003678,-0.010119,-0.002415,-0.009109,-2.839793e-02,6.329639e-02,-5.550467e-02,8.505557e-04,1.212660e-03,-1.683778e-03,3.750041,1.329413e-06,1.601712e-06,1.239256e-06,1,8.873210e-08,1.021511e-07,8.444317e-08,1.010774e-05,1.060244e-05,9.934301e-06,5.000998e-06,5.004848e-06,4.998673e-06
1786181256.969764471,0.004219,0.999979695,-0.004944034,0.003570524,0.001848398,-0.565801,0.410194,0.209789,5.078209e-04,2.417631e-03,1.640770e-02,5.619516e-09,4.069448e-09,4.185561e-09,2.391860e-08,2.365282e-08,2.367528e-08,3.137021e-04,2.423571e-04,-3.683665e-05,1.701996,1.218312e-07,6.706393e-08,7.369634e-08,1,-0.012769,-0.017266,-0.003830,-0.010342,-0.001842,-0.009715,-2.842717e-02,6.325846e-02,-5.544802e-02,8.187423e-04,1.158282e-03,-1.563505e-03,3.317343,1.328277e-06,1.600514e-06,1.238100e-06,1,8.775265e-08,1.011110e-07,8.344985e-08,9.999225e-06,1.049420e-05,9.824388e-06,5.000400e-06,5.004251e-06,4.998069e-06
1786181256.975601912,0.005837,0.999979527,-0.004963137,0.003593089,0.001844524,-0.567987,0.412782,0.209325,5.011683e-04,2.411670e-03,1.640894e-02,5.701840e-09,4.145886e-09,4.274790e-09,2.392574e-08,2.365927e-08,2.368386e-08,3.267632e-04,2.136528e-04,-4.790035e-05,1.586616,1.219222e-07,6.715146e-08,7.379756e-08,1,-0.012771,-0.017200,-0.003993,-0.010615,-0.001357,-0.010492,-2.845605e-02,6.322151e-02,-5.539492e-02,7.995783e-04,1.116023e-03,-1.449153e-03,2.953012,1.329508e-06,1.601906e-06,1.239240e-06,1,8.881428e-08,1.023198e-07,8.442968e-08,1.011843e-05,1.061405e-05,9.942230e-06,5.000167e-06,5.004018e-06,4.997830e-06
1786181256.979666233,0.004064,0.999979569,-0.004947017,0.003599946,0.001851884,-0.566135,0.413568,0.210171,4.954820e-04,2.405902e-03,1.641042e-02,5.605827e-09,4.049990e-09,4.189181e-09,2.391615e-08,2.364940e-08,2.367579e-08,2.821288e-04,2.094566e-04,-5.730035e-05,1.352366,1.218161e-07,6.704168e-08,7.370044e-08,1,-0.012759,-0.017134,-0.004133,-0.010181,-0.000996,-0.011366,-2.848337e-02,6.318680e-02,-5.534655e-02,7.668791e-04,1.062411e-03,-1.338941e-03,2.596306,1.328146e-06,1.600452e-06,1.237876e-06,1,8.763965e-08,1.010568e-07,8.325720e-08,9.992348e-06,1.048784e-05,9.815362e-06,4.999535e-06,5.003386e-06,4.997195e-06
1786181256.985531330,0.005865,0.999979580,-0.004939138,0.003606465,0.001854294,-0.565230,0.414315,0.210447,4.897432e-04,2.400460e-03,1.641160e-02,5.692524e-09,4.131810e-09,4.281002e-09,2.392377e-08,2.365652e-08,2.368454e-08,2.825406e-04,1.957311e-04,-4.553209e-05,1.253549,1.219119e-07,6.713532e-08,7.380462e-08,1,-0.012765,-0.017071,-0.004290,-0.009026,-0.000384,-0.011992,-2.851026e-02,6.315304e-02,-5.530155e-02,7.458453e-04,1.021711e-03,-1.231185e-03,2.293456,1.329423e-06,1.601887e-06,1.239069e-06,1,8.874100e-08,1.023030e-07,8.428260e-08,1.011699e-05,1.061280e-05,9.939145e-06,4.999312e-06,5.003163e-06,4.996969e-06
1786181256.989804983,0.004274,0.999979662,-0.004920873,0.003610245,0.001851287,-0.563137,0.414743,0.210108,4.845728e-04,2.395362e-03,1.641261e-02,5.614479e-09,4.053938e-09,4.211148e-09,2.391626e-08,2.364884e-08,2.367823e-08,2.565269e-04,1.852647e-04,-3.922726e-05,1.072968,1.218257e-07,6.704620e-08,7.372534e-08,1,-0.012753,-0.017007,-0.004424,-0.008168,0.000092,-0.012683,-2.853567e-02,6.312126e-02,-5.526069e-02,7.125213e-04,9.716683e-04,-1.130553e-03,2.004428,1.328361e-06,1.600754e-06,1.238004e-06,1,8.782525e-08,1.013196e-07,8.336737e-08,1.001481e-05,1.051034e-05,9.836554e-06,4.998727e-06,5.002575e-06,4.996382e-06
1786181256.995581627,0.005777,0.999979689,-0.004913528,0.003612951,0.001850736,-0.562295,0.415051,0.210046,4.792919e-04,2.390554e-03,1.641366e-02,5.690417e-09,4.125751e-09,4.290814e-09,2.392307e-08,2.365528e-08,2.368591e-08,2.601684e-04,1.732733e-04,-4.027930e-05,1.024464,1.219096e-07,6.712838e-08,7.381577e-08,1,-0.012750,-0.016943,-0.004572,-0.007843,0.000555,-0.013290,-2.856046e-02,6.309055e-02,-5.522308e-02,6.877449e-04,9.295369e-04,-1.030196e-03,1.751640,1.329499e-06,1.602031e-06,1.239069e-06,1,8.880631e-08,1.024280e-07,8.428301e-08,1.012395e-05,1.061963e-05,9.945189e-06,4.998479e-06,5.002327e-06,4.996133e-06
1786181256.999793053,0.004211,0.999979692,-0.004913433,0.003613765,0.001847914,-0.562285,0.415143,0.209722,4.741868e-04,2.386086e-03,1.641460e-02,5.607382e-09,4.043680e-09,4.214849e-09,2.391507e-08,2.364723e-08,2.367889e-08,2.534437e-04,1.627304e-04,-3.642695e-05,0.940328,1.218178e-07,6.703447e-08,7.372953e-08,1,-0.012736,-0.016881,-0.004697,-0.007959,0.000965,-0.013727,-2.858386e-02,6.306177e-02,-5.518918e-02,6.570536e-04,8.807518e-04,-9.395996e-04,1.522763,1.328343e-06,1.600789e-06,1.237922e-06,1,8.780969e-08,1.013497e-07,8.329652e-08,1.001423e-05,1.050946e-05,9.835351e-06,4.997880e-06,5.001725e-06,4.995533e-06
1786181257.005527496,0.005734,0.999979726,-0.004900761,0.003618700,0.001853256,-0.560830,0.415708,0.210337,4.695879e-04,2.382042e-03,1.641580e-02,5.679280e-09,4.112276e-09,4.289566e-09,2.392162e-08,2.365351e-08,2.368612e-08,2.269652e-04,1.460320e-04,-4.590769e-05,0.768900,1.218973e-07,6.711294e-08,7.381435e-08,1,-0.012736,-0.016818,-0.004837,-0.008278,0.001495,-0.013872,-2.860670e-02,6.303409e-02,-5.515831e-02,6.347279e-04,8.397256e-04,-8.477143e-04,1.323241,1.329422e-06,1.601995e-06,1.238937e-06,1,8.874004e-08,1.023970e-07,8.416899e-08,1.011688e-05,1.061211e-05,9.937751e-06,4.997625e-06,5.001469e-06,4.995278e-06
1786181257.009995222,0.004468,0.999979717,-0.004896964,0.003625495,0.001854900,-0.560393,0.416487,0.210523,4.650921e-04,2.378373e-03,1.641686e-02,5.619043e-09,4.052611e-09,4.234698e-09,2.391608e-08,2.364794e-08,2.368133e-08,2.230311e-04,1.334719e-04,-4.092260e-05,0.696716,1.218307e-07,6.704468e-08,7.375205e-08,1,-0.012730,-0.016758,-0.004955,-0.008095,0.001960,-0.014342,-2.862835e-02,6.300809e-02,-5.513067e-02,6.068781e-04,7.947397e-04,-7.655905e-04,1.145068,1.328633e-06,1.601150e-06,1.238149e-06,1,8.805961e-08,1.016635e-07,8.349252e-08,1.003742e-05,1.053224e-05,9.858306e-06,4.997081e-06,5.000922e-06,4.994734e-06
1786181257.015387058,0.005392,0.999979736,-0.004888086,0.003629769,0.001859933,-0.559372,0.416978,0.211101,4.609159e-04,2.374879e-03,1.641798e-02,5.652998e-09,4.084885e-09,4.271576e-09,2.391943e-08,2.365115e-08,2.368525e-08,2.065339e-04,1.265791e-04,-4.324234e-05,0.614207,1.218682e-07,6.708159e-08,7.379391e-08,1,-0.012731,-0.016696,-0.005082,-0.007386,0.002219,-0.014950,-2.864923e-02,6.298330e-02,-5.510588e-02,5.820397e-04,7.543230e-04,-6.835830e-04,0.987338,1.329207e-06,1.601798e-06,1.238683e-06,1,8.855492e-08,1.022262e-07,8.395087e-08,1.008625e-05,1.058090e-05,9.907084e-06,4.996748e-06,5.000588e-06,4.994402e-06
1786181257.019679785,0.004293,0.999979718,-0.004891489,0.003631425,0.001857120,-0.559763,0.417167,0.210777,4.567520e-04,2.371576e-03,1.641889e-02,5.580198e-09,4.014283e-09,4.204387e-09,2.391251e-08,2.364433e-08,2.367900e-08,2.072111e-04,1.207099e-04,-3.510395e-05,0.586740,1.217878e-07,6.700090e-08,7.371767e-08,1,-0.012724,-0.016638,-0.005191,-0.006406,0.002621,-0.015379,-2.866885e-02,6.296014e-02,-5.508402e-02,5.528099e-04,7.114138e-04,-6.094213e-04,0.846340,1.328190e-06,1.600697e-06,1.237681e-06,1,8.767753e-08,1.012699e-07,8.308990e-08,9.987724e-06,1.048177e-05,9.808755e-06,4.996175e-06,5.000011e-06,4.993830e-06
1786181257.025526524,0.005847,0.999979692,-0.004898734,0.003637055,0.001841083,-0.560599,0.417804,0.208933,4.506763e-04,2.372107e-03,1.642252e-02,5.668060e-09,4.109668e-09,4.277255e-09,2.392045e-08,2.365393e-08,2.368448e-08,2.984591e-04,-2.128444e-05,-1.318477e-04,0.983250,1.222530e-07,6.981103e-08,7.006049e-08,1,-0.012666,-0.016637,-0.005387,-0.004979,0.002504,-0.016171,-2.871614e-02,6.296626e-02,-5.503054e-02,1.352006e-03,-2.117602e-04,-1.478402e-03,3.105078,1.364540e-06,1.638073e-06,1.257496e-06,1,8.893010e-08,1.026357e-07,8.420971e-08,1.011900e-05,1.061156e-05,9.935856e-06,4.995992e-06,4.999821e-06,4.993629e-06
1786181257.029750586,0.004224,0.999979654,-0.004908992,0.003640939,0.001826473,-0.561779,0.418244,0.207252,4.448095e-04,2.372630e-03,1.642583e-02,5.588988e-09,4.041349e-09,4.189281e-09,2.391295e-08,2.364809e-08,2.367506e-08,2.903381e-04,-2.104041e-05,-1.218306e-04,0.908524,1.221657e-07,6.973333e-08,6.995993e-08,1,-0.012598,-0.016641,-0.005553,-0.004352,0.002370,-0.017066,-2.876057e-02,6.297221e-02,-5.498168e-02,1.282310e-03,-2.066994e-04,-1.364390e-03,2.713523,1.363595e-06,1.637017e-06,1.256492e-06,1,8.811158e-08,1.017162e-07,8.334398e-08,1.001945e-05,1.051028e-05,9.833039e-06,4.995435e-06,4.999255e-06,4.993057e-06
1786181257.035535812,0.005785,0.999979576,-0.004928798,0.003640573,0.001817012,-0.564053,0.418200,0.206160,4.391169e-04,2.372968e-03,1.642925e-02,5.669121e-09,4.126893e-09,4.257353e-09,2.392029e-08,2.365668e-08,2.368048e-08,2.796557e-04,-1.384649e-05,-1.252628e-04,0.866490,1.222542e-07,6.983065e-08,7.003771e-08,1,-0.012537,-0.016642,-0.005742,-0.004434,0.002090,-0.017615,-2.880355e-02,6.297822e-02,-5.493626e-02,1.225462e-03,-2.052426e-04,-1.253196e-03,2.374678,1.364924e-06,1.638457e-06,1.257690e-06,1,8.926143e-08,1.029700e-07,8.437594e-08,1.013771e-05,1.062753e-05,9.948215e-06,4.995226e-06,4.999040e-06,4.992835e-06
1786181257.039705753,0.004170,0.999979581,-0.004930749,0.003638057,0.001813639,-0.564279,0.417911,0.205774,4.339843e-04,2.373276e-03,1.643256e-02,5.585491e-09,4.052289e-09,4.167512e-09,2.391230e-08,2.365003e-08,2.367107e-08,2.541210e-04,-1.270152e-05,-1.222358e-04,0.744585,1.221618e-07,6.974576e-08,6.993509e-08,1,-0.012475,-0.016646,-0.005898,-0.004413,0.002074,-0.017961,-2.884388e-02,6.298402e-02,-5.489504e-02,1.161762e-03,-1.987631e-04,-1.150113e-03,2.066389,1.363869e-06,1.637285e-06,1.256595e-06,1,8.834919e-08,1.019497e-07,8.343342e-08,1.002978e-05,1.051827e-05,9.837975e-06,4.994647e-06,4.998455e-06,4.992246e-06
1786181257.045552492,0.005847,0.999979439,-0.004957463,0.003649672,0.001795592,-0.567345,0.419237,0.203688,4.286077e-04,2.373969e-03,1.643525e-02,5.672848e-09,4.143173e-09,4.244837e-09,2.392026e-08,2.365892e-08,2.367751e-08,2.641261e-04,-2.697354e-05,-9.879773e-05,0.720430,1.222583e-07,6.984920e-08,7.002340e-08,1,-0.012423,-0.016648,-0.006079,-0.004284,0.001994,-0.018654,-2.888282e-02,6.298986e-02,-5.485705e-02,1.107712e-03,-1.972444e-04,-1.046854e-03,1.793721,1.365267e-06,1.638802e-06,1.257871e-06,1,8.955822e-08,1.032702e-07,8.453248e-08,1.015623e-05,1.064408e-05,9.962165e-06,4.994443e-06,4.998247e-06,4.992033e-06
1786181257.050100803,0.004548,0.999979488,-0.004946355,0.003649349,0.001799705,-0.566071,0.419200,0.204164,4.241544e-04,2.374354e-03,1.643833e-02,5.621161e-09,4.097574e-09,4.187351e-09,2.391571e-08,2.365534e-08,2.367180e-08,2.197167e-04,-1.544775e-05,-1.140095e-04,0.584269,1.222012e-07,6.979726e-08,6.995773e-08,1,-0.012368,-0.016652,-0.006232,-0.003729,0.001871,-0.019201,-2.891945e-02,6.299556e-02,-5.482275e-02,1.048038e-03,-1.916680e-04,-9.511645e-04,1.546850,1.364718e-06,1.638188e-06,1.257277e-06,1,8.908357e-08,1.027358e-07,8.402079e-08,1.009054e-05,1.057758e-05,9.894766e-06,4.993934e-06,4.997734e-06,4.991517e-06
1786181257.055584431,0.005484,0.999979449,-0.004951408,0.003654593,0.001797166,-0.566650,0.419800,0.203868,4.195512e-04,2.374931e-03,1.644099e-02,5.665451e-09,4.144876e-09,4.224139e-09,2.392006e-08,2.366041e-08,2.367499e-08,2.261539e-04,-2.247959e-05,-9.797087e-05,0.562722,1.222501e-07,6.985114e-08,6.999974e-08,1,-0.012319,-0.016655,-0.006400,-0.002712,0.001996,-0.019687,-2.895437e-02,6.300119e-02,-5.479166e-02,9.919398e-04,-1.877125e-04,-8.563746e-04,1.325017,1.365541e-06,1.639078e-06,1.258009e-06,1,8.979462e-08,1.035095e-07,8.465118e-08,1.015555e-05,1.064222e-05,9.958189e-06,4.993633e-06,4.997430e-06,4.991209e-06
1786181257.059719086,0.004135,0.999979497,-0.004943500,0.003656324,0.001788232,-0.565747,0.419992,0.202847,4.154519e-04,2.375375e-03,1.644334e-02,5.579283e-09,4.065419e-09,4.135532e-09,2.391178e-08,2.365300e-08,2.366595e-08,2.030331e-04,-1.762693e-05,-8.735680e-05,0.451090,1.221550e-07,6.976069e-08,6.989864e-08,1,-0.012265,-0.016659,-0.006537,-0.001784,0.002040,-0.020138,-2.898680e-02,6.300662e-02,-5.476394e-02,9.319796e-04,-1.819588e-04,-7.728422e-04,1.132059,1.364380e-06,1.637795e-06,1.256839e-06,1,8.879153e-08,1.023937e-07,8.364362e-08,1.004035e-05,1.052626e-05,9.841959e-06,4.993034e-06,4.996827e-06,4.990605e-06
1786181257.065544605,0.005826,0.999979467,-0.004949593,0.003658925,0.001782930,-0.566447,0.420288,0.202235,4.111851e-04,2.375861e-03,1.644575e-02,5.664827e-09,4.152468e-09,4.214441e-09,2.391959e-08,2.366134e-08,2.367284e-08,2.096964e-04,-1.894013e-05,-8.894251e-05,0.477860,1.222494e-07,6.985979e-08,6.998866e-08,1,-0.012213,-0.016660,-0.006703,-0.001115,0.001984,-0.020749,-2.901772e-02,6.301205e-02,-5.473914e-02,8.781813e-04,-1.793449e-04,-6.831222e-04,0.955242,1.365710e-06,1.639240e-06,1.258069e-06,1,8.994025e-08,1.036506e-07,8.470256e-08,1.016079e-05,1.064656e-05,9.961265e-06,4.992815e-06,4.996607e-06,4.990382e-06
1786181257.069730759,0.004186,0.999979497,-0.004946335,0.003658505,0.001776362,-0.566076,0.420236,0.201484,4.073047e-04,2.376263e-03,1.644793e-02,5.582917e-09,4.076140e-09,4.131006e-09,2.391181e-08,2.365426e-08,2.366451e-08,1.921685e-04,-1.589880e-05,-8.125538e-05,0.400388,1.221590e-07,6.977288e-08,6.989348e-08,1,-0.012160,-0.016663,-0.006834,-0.000758,0.001812,-0.021186,-2.904636e-02,6.301726e-02,-5.471733e-02,8.226249e-04,-1.732111e-04,-6.076693e-04,0.807993,1.364604e-06,1.638020e-06,1.256962e-06,1,8.898499e-08,1.025897e-07,8.374971e-08,1.005070e-05,1.053591e-05,9.850531e-06,4.992224e-06,4.996012e-06,4.989788e-06
1786181257.075561523,0.005831,0.999979435,-0.004961970,0.003658089,0.001768372,-0.567872,0.420187,0.200562,4.032359e-04,2.376648e-03,1.645001e-02,5.668708e-09,4.162468e-09,4.211011e-09,2.391966e-08,2.366249e-08,2.367162e-08,1.999475e-04,-1.506624e-05,-7.707587e-05,0.415151,1.222537e-07,6.987120e-08,6.998474e-08,1,-0.012110,-0.016665,-0.006996,-0.000545,0.001654,-0.021248,-2.907357e-02,6.302245e-02,-5.469821e-02,7.723784e-04,-1.698540e-04,-5.265191e-04,0.674683,1.365922e-06,1.639455e-06,1.258190e-06,1,9.012374e-08,1.038371e-07,8.480637e-08,1.017096e-05,1.065621e-05,9.969983e-06,4.992002e-06,4.995789e-06,4.989563e-06
1786181257.079705715,0.004144,0.999979558,-0.004939601,0.003651415,0.001774874,-0.565307,0.419421,0.201320,4.000648e-04,2.376819e-03,1.645233e-02,5.583005e-09,4.081670e-09,4.124694e-09,2.391149e-08,2.365489e-08,2.366307e-08,1.570453e-04,-7.091338e-06,-8.669631e-05,0.310165,1.221591e-07,6.977917e-08,6.988629e-08,1,-0.012061,-0.016669,-0.007117,-0.000279,0.001518,-0.021535,-2.909869e-02,6.302740e-02,-5.468168e-02,7.217898e-04,-1.629400e-04,-4.611941e-04,0.567162,1.364736e-06,1.638148e-06,1.257014e-06,1,8.909881e-08,1.027013e-07,8.379435e-08,1.005528e-05,1.054010e-05,9.853942e-06,4.991398e-06,4.995183e-06,4.988958e-06
1786181257.085536718,0.005831,0.999979606,-0.004934069,0.003648014,0.001770201,-0.564675,0.419028,0.200789,3.965064e-04,2.377146e-03,1.645417e-02,5.668807e-09,4.167358e-09,4.205475e-09,2.391937e-08,2.366304e-08,2.367036e-08,1.748942e-04,-1.277913e-05,-6.823708e-05,0.319077,1.222538e-07,6.987678e-08,6.997842e-08,1,-0.012015,-0.016671,-0.007271,-0.000063,0.001262,-0.021729,-2.912245e-02,6.303232e-02,-5.466762e-02,6.747532e-04,-1.595821e-04,-3.875024e-04,0.468165,1.366041e-06,1.639571e-06,1.258237e-06,1,9.022653e-08,1.039379e-07,8.484687e-08,1.017515e-05,1.066012e-05,9.973234e-06,4.991175e-06,4.994959e-06,4.988733e-06
1786181257.089927435,0.004391,0.999979665,-0.004922261,0.003647628,0.001770772,-0.563322,0.418981,0.200860,3.933025e-04,2.377561e-03,1.645603e-02,5.603713e-09,4.105714e-09,4.139534e-09,2.391346e-08,2.365755e-08,2.366413e-08,1.583820e-04,-1.617845e-05,-6.945983e-05,0.278076,1.221819e-07,6.980653e-08,6.990320e-08,1,-0.011971,-0.016676,-0.007390,0.000338,0.001307,-0.021793,-2.914437e-02,6.303701e-02,-5.465584e-02,6.280741e-04,-1.530416e-04,-3.279162e-04,0.388765,1.365192e-06,1.638636e-06,1.257392e-06,1,8.949313e-08,1.031253e-07,8.412010e-08,1.008724e-05,1.057200e-05,9.885074e-06,4.990620e-06,4.994403e-06,4.988178e-06
1786181257.095390558,0.005463,0.999979599,-0.004934258,0.003655601,0.001758089,-0.564701,0.419890,0.199397,3.897016e-04,2.378211e-03,1.645740e-02,5.647437e-09,4.149986e-09,4.180010e-09,2.391783e-08,2.366214e-08,2.366807e-08,1.772765e-04,-2.479993e-05,-5.092741e-05,0.302995,1.222302e-07,6.985697e-08,6.994935e-08,1,-0.011928,-0.016680,-0.007528,0.000763,0.001397,-0.021755,-2.916485e-02,6.304160e-02,-5.464629e-02,5.829637e-04,-1.485939e-04,-2.642186e-04,0.317760,1.365936e-06,1.639445e-06,1.258082e-06,1,9.013602e-08,1.038291e-07,8.471389e-08,1.014786e-05,1.063277e-05,9.945320e-06,4.990311e-06,4.994094e-06,4.987867e-06
1786181257.099605799,0.004215,0.999979655,-0.004923023,0.003653089,0.001763233,-0.563411,0.419603,0.199992,3.867301e-04,2.378541e-03,1.645911e-02,5.569523e-09,4.076269e-09,4.102979e-09,2.391047e-08,2.365520e-08,2.366057e-08,1.473163e-04,-1.289939e-05,-6.402641e-05,0.238739,1.221442e-07,6.977303e-08,6.986157e-08,1,-0.011886,-0.016683,-0.007635,0.001033,0.001329,-0.021961,-2.918359e-02,6.304600e-02,-5.463864e-02,5.393536e-04,-1.431760e-04,-2.143301e-04,0.262198,1.364843e-06,1.638244e-06,1.257010e-06,1,8.919189e-08,1.027844e-07,8.379124e-08,1.004083e-05,1.052545e-05,9.838225e-06,4.989726e-06,4.993507e-06,4.987282e-06
1786181257.105532169,0.005926,0.999979760,-0.004905719,0.003646620,0.001765197,-0.561429,0.418859,0.200228,3.839568e-04,2.378792e-03,1.646061e-02,5.667402e-09,4.173014e-09,4.196770e-09,2.391929e-08,2.366412e-08,2.366899e-08,1.362671e-04,-9.806915e-06,-5.552606e-05,0.197330,1.222523e-07,6.988323e-08,6.996848e-08,1,-0.011845,-0.016685,-0.007776,0.001138,0.001275,-0.022171,-2.920108e-02,6.305036e-02,-5.463310e-02,4.973330e-04,-1.392213e-04,-1.537860e-04,0.211647,1.366271e-06,1.639802e-06,1.258362e-06,1,9.042443e-08,1.041385e-07,8.495424e-08,1.017614e-05,1.066108e-05,9.973177e-06,4.989523e-06,4.993305e-06,4.987079e-06
1786181257.109929323,0.004397,0.999979797,-0.004901362,0.003643959,0.001761787,-0.560932,0.418552,0.199841,3.811324e-04,2.379120e-03,1.646189e-02,5.602996e-09,4.111234e-09,4.132401e-09,2.391344e-08,2.365854e-08,2.366296e-08,1.396083e-04,-1.269810e-05,-4.818942e-05,0.195055,1.221811e-07,6.981281e-08,6.989507e-08,1,-0.011808,-0.016689,-0.007882,0.001263,0.001202,-0.022050,-2.921704e-02,6.305449e-02,-5.462925e-02,4.579045e-04,-1.331404e-04,-1.080970e-04,0.173672,1.365405e-06,1.638852e-06,1.257513e-06,1,8.967719e-08,1.033131e-07,8.422379e-08,1.008833e-05,1.057318e-05,9.885277e-06,4.988968e-06,4.992749e-06,4.986523e-06
1786181257.115604162,0.005675,0.999979899,-0.004882135,0.003643567,0.001757799,-0.558730,0.418501,0.199392,3.787688e-04,2.379543e-03,1.646314e-02,5.669596e-09,4.176721e-09,4.195593e-09,2.391972e-08,2.366485e-08,2.366890e-08,1.160738e-04,-1.611774e-05,-4.623143e-05,0.144470,1.222547e-07,6.988746e-08,6.996714e-08,1,-0.011770,-0.016691,-0.008011,0.001360,0.001165,-0.022175,-2.923178e-02,6.305856e-02,-5.462722e-02,4.193998e-04,-1.287896e-04,-5.716586e-05,0.141437,1.366431e-06,1.639973e-06,1.258483e-06,1,9.056304e-08,1.042871e-07,8.505843e-08,1.018045e-05,1.066565e-05,9.977091e-06,4.988700e-06,4.992481e-06,4.986255e-06
1786181257.119743824,0.004140,0.999979851,-0.004893347,0.003645245,0.001750419,-0.560018,0.418691,0.198541,3.759946e-04,2.380002e-03,1.646418e-02,5.583444e-09,4.093888e-09,4.110756e-09,2.391149e-08,2.365691e-08,2.366063e-08,1.374091e-04,-1.761802e-05,-3.888362e-05,0.180649,1.221595e-07,6.979307e-08,6.987042e-08,1,-0.011738,-0.016695,-0.008104,0.001471,0.001044,-0.022253,-2.924511e-02,6.306241e-02,-5.462654e-02,3.838581e-04,-1.236240e-04,-2.020338e-05,0.117584,1.365183e-06,1.638604e-06,1.257271e-06,1,8.948532e-08,1.030981e-07,8.401535e-08,1.006257e-05,1.054759e-05,9.859211e-06,4.988090e-06,4.991870e-06,4.985645e-06
1786181257.125535250,0.005791,0.999980073,-0.004851375,0.003643569,0.001744032,-0.555211,0.418487,0.197827,3.575288e-04,2.376342e-03,1.647512e-02,5.668685e-09,4.155152e-09,4.223495e-09,2.391968e-08,2.366113e-08,2.367398e-08,9.208620e-04,1.261644e-04,-4.623118e-04,9.772042,1.239231e-07,6.557084e-08,7.955943e-08,1,-0.011580,-0.016724,-0.008108,0.002854,0.000925,-0.021245,-2.931790e-02,6.307871e-02,-5.468967e-02,2.062093e-03,-5.280057e-04,1.765127e-03,5.724720,1.347579e-06,1.716087e-06,1.294527e-06,1,9.042776e-08,1.045801e-07,8.518680e-08,1.016949e-05,1.067698e-05,9.981700e-06,4.987831e-06,4.991709e-06,4.985456e-06
