time,dt,qw,qx,qy,qz,roll_deg,pitch_deg,yaw_deg,bg_x,bg_y,bg_z,p00,p11,p22,p33,p44,p55,z_x,z_y,z_z,nis,S00,S11,S22,upd
1786181234.259491444,0.003979,0.999986803,-0.001503652,0.004911963,0.000075484,-0.172270,0.562884,0.007804,5.380182e-04,2.437071e-03,1.661853e-02,1.000590e-06,1.000590e-06,1.000590e-06,1.203884e-08,1.203884e-08,1.203884e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000,0.000000e+00,0.000000e+00,0.000000e+00,0
1786181234.265499115,0.006008,0.999986819,-0.001493172,0.004911885,0.000072380,-0.171070,0.562875,0.007454,5.380182e-04,2.437071e-03,1.661853e-02,1.000621e-06,1.000621e-06,1.000621e-06,1.209891e-08,1.209891e-08,1.209891e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000,0.000000e+00,0.000000e+00,0.000000e+00,0
1786181234.269705057,0.004206,0.999986820,-0.001485856,0.004914065,0.000065723,-0.170236,0.563123,0.006695,5.380182e-04,2.437071e-03,1.661853e-02,1.000642e-06,1.000642e-06,1.000642e-06,1.214097e-08,1.214097e-08,1.214097e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000,0.000000e+00,0.000000e+00,0.000000e+00,0
1786181234.275507689,0.005803,0.999986799,-0.001500535,0.004913965,0.000047393,-0.171928,0.563109,0.004586,5.380182e-04,2.437071e-03,1.661853e-02,1.000674e-06,1.000674e-06,1.000674e-06,1.219900e-08,1.219900e-08,1.219900e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000,0.000000e+00,0.000000e+00,0.000000e+00,0
1786181234.279594898,0.004087,0.999986863,-0.001486830,0.004905218,0.000053970,-0.170354,0.562107,0.005349,5.380182e-04,2.437071e-03,1.661853e-02,1.000696e-06,1.000696e-06,1.000696e-06,1.223987e-08,1.223987e-08,1.223987e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000,0.000000e+00,0.000000e+00,0.000000e+00,0
1786181234.285500765,0.005906,0.999986894,-0.001476543,0.004901991,0.000047777,-0.169179,0.561737,0.004646,5.380182e-04,2.437071e-03,1.661853e-02,1.000729e-06,1.000729e-06,1.000729e-06,1.229893e-08,1.229893e-08,1.229893e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000,0.000000e+00,0.000000e+00,0.000000e+00,0
1786181234.289761305,0.004261,0.999986875,-0.001466797,0.004908758,0.000054632,-0.168058,0.562513,0.005435,5.380182e-04,2.437071e-03,1.661853e-02,1.000753e-06,1.000753e-06,1.000753e-06,1.234154e-08,1.234154e-08,1.234154e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000,0.000000e+00,0.000000e+00,0.000000e+00,0
1786181234.295483828,0.005723,0.999986835,-0.001462835,0.004917850,0.000066932,-0.167597,0.563557,0.006846,5.380182e-04,2.437071e-03,1.661853e-02,1.000786e-06,1.000786e-06,1.000786e-06,1.239876e-08,1.239876e-08,1.239876e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000,0.000000e+00,0.000000e+00,0.000000e+00,0
1786181234.299724817,0.004241,0.999986800,-0.001464473,0.004924571,0.000064775,-0.167786,0.564327,0.006596,5.380182e-04,2.437071e-03,1.661853e-02,1.000811e-06,1.000811e-06,1.000811e-06,1.244117e-08,1.244117e-08,1.244117e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000,0.000000e+00,0.000000e+00,0.000000e+00,0
1786181234.305497408,0.005773,0.999986795,-0.001457477,0.004927571,0.000061803,-0.166986,0.564670,0.006259,5.380182e-04,2.437071e-03,1.661853e-02,1.000846e-06,1.000846e-06,1.000846e-06,1.249890e-08,1.249890e-08,1.249890e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000,0.000000e+00,0.000000e+00,0.000000e+00,0
1786181234.309963465,0.004466,0.999986846,-0.001447295,0.004920381,0.000061872,-0.165819,0.563846,0.006274,5.380182e-04,2.437071e-03,1.661853e-02,1.000874e-06,1.000874e-06,1.000874e-06,1.254356e-08,1.254356e-08,1.254356e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000,0.000000e+00,0.000000e+00,0.000000e+00,0
1786181234.315506220,0.005543,0.999986890,-0.001446453,0.004911461,0.000064969,-0.165721,0.562824,0.006631,5.380182e-04,2.437071e-03,1.661853e-02,1.000909e-06,1.000909e-06,1.000909e-06,1.259898e-08,1.259898e-08,1.259898e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000,0.000000e+00,0.000000e+00,0.000000e+00,0
1786181234.319546223,0.004040,0.999986866,-0.001456651,0.004913550,0.000056508,-0.166894,0.563062,0.005655,5.380182e-04,2.437071e-03,1.661853e-02,1.000935e-06,1.000935e-06,1.000935e-06,1.263938e-08,1.263938e-08,1.263938e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000,0.000000e+00,0.000000e+00,0.000000e+00,0
1786181234.325495720,0.005949,0.999983394,-0.004212280,0.003828718,0.000899319,-0.482309,0.439170,0.101208,5.547295e-04,2.443775e-03,1.661352e-02,1.134507e-07,7.172661e-08,7.637707e-08,1.269062e-08,1.269023e-08,1.269027e-08,-6.177177e-03,-2.366533e-03,1.777942e-03,41.910955,1.128927e-06,1.078237e-06,1.083660e-06,1
1786181234.329789639,0.004294,0.999982792,-0.004376698,0.003791993,0.000938297,-0.501137,0.434998,0.105620,5.559285e-04,2.444072e-03,1.661328e-02,6.013452e-08,3.719705e-08,3.970438e-08,1.273289e-08,1.273267e-08,1.273269e-08,-7.225040e-04,-1.618378e-04,1.300199e-04,2.444429,2.414087e-07,1.489936e-07,1.590675e-07,1
1786181234.335578918,0.005789,0.999982485,-0.004449066,0.003784407,0.000955791,-0.509423,0.434145,0.107597,5.564787e-04,2.444231e-03,1.661316e-02,4.091149e-08,2.511132e-08,2.682655e-08,1.279035e-08,1.279015e-08,1.279018e-08,-3.617690e-04,-8.411980e-05,6.695799e-05,0.794257,1.880937e-07,1.144656e-07,1.223962e-07,1
1786181234.339669704,0.004091,0.999982313,-0.004489353,0.003781883,0.000957794,-0.514039,0.433861,0.107811,5.568405e-04,2.444338e-03,1.661307e-02,3.100171e-08,1.895356e-08,2.025685e-08,1.283090e-08,1.283068e-08,1.283071e-08,-2.474285e-04,-5.532940e-05,4.968751e-05,0.414983,1.688679e-07,1.023775e-07,1.095160e-07,1
1786181234.345482349,0.005813,0.999982142,-0.004525044,0.003783835,0.000960749,-0.518128,0.434090,0.108133,5.571433e-04,2.444435e-03,1.661301e-02,2.495922e-08,1.522356e-08,1.627443e-08,1.288859e-08,1.288828e-08,1.288833e-08,-1.839018e-04,-4.188095e-05,2.712972e-05,0.238135,1.589607e-07,9.622222e-08,1.029488e-07,1
1786181234.349874020,0.004392,0.999981986,-0.004561405,0.003781471,0.000960331,-0.522295,0.433823,0.108070,5.573840e-04,2.444505e-03,1.661296e-02,2.088808e-08,1.272037e-08,1.360072e-08,1.293204e-08,1.293160e-08,1.293167e-08,-1.377644e-04,-2.742434e-05,2.010431e-05,0.136330,1.529162e-07,9.249039e-08,9.896452e-08,1
1786181234.355154514,0.005280,0.999981911,-0.004576211,0.003782481,0.000963817,-0.523990,0.433942,0.108463,5.576615e-04,2.444577e-03,1.661294e-02,1.796081e-08,1.092608e-08,1.168352e-08,1.298427e-08,1.298362e-08,1.298372e-08,-1.414776e-04,-2.431260e-05,6.765949e-06,0.141518,1.488466e-07,8.998870e-08,9.629231e-08,1
1786181234.359747648,0.004593,0.999981812,-0.004594884,0.003788118,0.000955013,-0.526133,0.434586,0.107443,5.579049e-04,2.444660e-03,1.661290e-02,1.575362e-08,9.575884e-09,1.024053e-08,1.302954e-08,1.302861e-08,1.302876e-08,-1.143782e-04,-2.533728e-05,1.311526e-05,0.098757,1.459184e-07,8.819364e-08,9.437433e-08,1
1786181234.365503311,0.005756,0.999981813,-0.004594745,0.003787490,0.000957746,-0.526116,0.434515,0.107757,5.582048e-04,2.444697e-03,1.661293e-02,1.403217e-08,8.525258e-09,9.117367e-09,1.308626e-08,1.308494e-08,1.308515e-08,-1.240961e-04,-9.938238e-06,-8.937050e-06,0.109153,1.437135e-07,8.684564e-08,9.293354e-08,1
1786181234.369505644,0.004002,0.999981756,-0.004607587,0.003786979,0.000957499,-0.527588,0.434458,0.107723,5.584558e-04,2.444732e-03,1.661296e-02,1.264890e-08,7.681446e-09,8.215290e-09,1.312536e-08,1.312358e-08,1.312388e-08,-9.854564e-05,-8.709131e-06,-8.185217e-06,0.070008,1.419894e-07,8.579247e-08,9.180782e-08,1
1786181234.375498533,0.005993,0.999981831,-0.004596106,0.003780483,0.000960113,-0.526272,0.433713,0.108031,5.587964e-04,2.444736e-03,1.661303e-02,1.151765e-08,6.993318e-09,7.479344e-09,1.318413e-08,1.318174e-08,1.318213e-08,-1.183873e-04,-8.768692e-07,-1.609461e-05,0.102535,1.406099e-07,8.495233e-08,9.090943e-08,1
1786181234.379738331,0.004240,0.999981895,-0.004586485,0.003773794,0.000966070,-0.525168,0.432949,0.108721,5.591309e-04,2.444722e-03,1.661313e-02,1.057088e-08,6.417132e-09,6.863198e-09,1.322524e-08,1.322216e-08,1.322267e-08,-1.100391e-04,2.836475e-06,-2.236639e-05,0.092459,1.394757e-07,8.426142e-08,9.017069e-08,1
1786181234.385484457,0.005746,0.999982026,-0.004565259,0.003761807,0.000977322,-0.522732,0.431579,0.110026,5.594920e-04,2.444684e-03,1.661328e-02,9.771277e-09,5.931950e-09,6.344134e-09,1.328114e-08,1.327719e-08,1.327784e-08,-1.075907e-04,7.155231e-06,-2.923190e-05,0.093713,1.385321e-07,8.368829e-08,8.955760e-08,1
1786181234.389656782,0.004172,0.999982054,-0.004563347,0.003757412,0.000974558,-0.522514,0.431074,0.109712,5.597999e-04,2.444663e-03,1.661338e-02,9.082854e-09,5.513722e-09,5.896805e-09,1.332115e-08,1.331624e-08,1.331705e-08,-8.744588e-05,3.589191e-06,-1.874259e-05,0.059620,1.377298e-07,8.320047e-08,8.903589e-08,1
1786181234.395483971,0.005827,0.999981976,-0.004580081,0.003760209,0.000964883,-0.524436,0.431391,0.108595,5.600301e-04,2.444692e-03,1.661348e-02,8.488837e-09,5.154324e-09,5.512149e-09,1.337739e-08,1.337131e-08,1.337231e-08,-5.974623e-05,-4.597815e-06,-1.713818e-05,0.029618,1.370449e-07,8.278578e-08,8.859211e-08,1
1786181234.399635792,0.004152,0.999981938,-0.004585946,0.003764382,0.000959906,-0.525109,0.431867,0.108020,5.602875e-04,2.444724e-03,1.661361e-02,7.966052e-09,4.837240e-09,5.172929e-09,1.341670e-08,1.340933e-08,1.341055e-08,-6.402313e-05,-4.924099e-06,-2.139812e-05,0.035526,1.364478e-07,8.242334e-08,8.820441e-08,1
1786181234.405502558,0.005867,0.999981964,-0.004577960,0.003764394,0.000971255,-0.524189,0.431874,0.109324,5.606209e-04,2.444713e-03,1.661390e-02,7.508052e-09,4.560992e-09,4.877130e-09,1.347278e-08,1.346388e-08,1.346535e-08,-7.640726e-05,1.560224e-06,-4.333189e-05,0.064348,1.359290e-07,8.211016e-08,8.786909e-08,1
1786181234.409826040,0.004323,0.999981961,-0.004576946,0.003766651,0.000970383,-0.524073,0.432132,0.109223,5.609292e-04,2.444706e-03,1.661414e-02,7.098151e-09,4.312906e-09,4.611642e-09,1.351321e-08,1.350263e-08,1.350438e-08,-6.774016e-05,9.640530e-07,-3.495222e-05,0.047835,1.354679e-07,8.183092e-08,8.757030e-08,1
1786181234.415484905,0.005659,0.999981965,-0.004574860,0.003766719,0.000975407,-0.523832,0.432142,0.109800,5.612491e-04,2.444665e-03,1.661446e-02,6.734327e-09,4.094016e-09,4.377171e-09,1.356659e-08,1.355407e-08,1.355614e-08,-6.557246e-05,5.077245e-06,-4.332049e-05,0.053646,1.350614e-07,8.158612e-08,8.730810e-08,1
1786181234.419608355,0.004123,0.999981989,-0.004571504,0.003764691,0.000974475,-0.523448,0.431909,0.109696,5.615724e-04,2.444589e-03,1.661478e-02,6.404037e-09,3.894341e-09,4.163458e-09,1.360439e-08,1.358980e-08,1.359221e-08,-6.404080e-05,9.325081e-06,-4.121582e-05,0.051027,1.346943e-07,8.136408e-08,8.707047e-08,1
1786181234.425605774,0.005997,0.999981836,-0.004609587,0.003752319,0.000999901,-0.527803,0.430508,0.112599,5.660746e-04,2.450301e-03,1.660286e-02,6.119014e-09,3.717069e-09,3.949158e-09,1.366054e-08,1.364339e-08,1.364548e-08,-8.576918e-04,-6.425103e-04,1.279633e-03,31.660786,1.386267e-07,8.069924e-08,7.709806e-08,1
1786181234.429595232,0.003989,0.999981884,-0.004606557,0.003734164,0.001033101,-0.527443,0.428445,0.116415,5.706929e-04,2.455837e-03,1.659140e-02,5.855085e-09,3.552092e-09,3.752819e-09,1.369639e-08,1.367654e-08,1.367837e-08,-8.535504e-04,-6.047084e-04,1.199864e-03,28.534437,1.383371e-07,8.051746e-08,7.687922e-08,1
1786181234.435491323,0.005896,0.999981797,-0.004631608,0.003721180,0.001052204,-0.530307,0.426970,0.118600,5.751697e-04,2.461518e-03,1.657978e-02,5.618218e-09,3.406310e-09,3.580216e-09,1.375076e-08,1.372786e-08,1.372946e-08,-7.764388e-04,-5.824726e-04,1.146560e-03,25.730319,1.380783e-07,8.035752e-08,7.668786e-08,1
1786181234.439709187,0.004218,0.999981775,-0.004641889,0.003704984,0.001084438,-0.531473,0.425133,0.122298,5.796779e-04,2.467065e-03,1.656859e-02,5.397024e-09,3.269320e-09,3.420207e-09,1.378805e-08,1.376192e-08,1.376334e-08,-7.575289e-04,-5.514161e-04,1.074392e-03,23.041028,1.378374e-07,8.020779e-08,7.651130e-08,1
1786181234.445495367,0.005786,0.999981673,-0.004667367,0.003696953,0.001095953,-0.534389,0.424222,0.123611,5.841451e-04,2.472766e-03,1.655714e-02,5.197345e-09,3.147619e-09,3.278544e-09,1.384046e-08,1.381071e-08,1.381198e-08,-7.094123e-04,-5.357731e-04,1.042044e-03,21.462718,1.376207e-07,8.007525e-08,7.635567e-08,1
1786181234.449723244,0.004228,0.999981605,-0.004684290,0.003688993,0.001113086,-0.536322,0.423321,0.125571,5.886031e-04,2.478395e-03,1.654600e-02,5.009200e-09,3.031975e-09,3.145592e-09,1.387696e-08,1.384341e-08,1.384456e-08,-6.875197e-04,-5.139768e-04,9.876997e-04,19.544785,1.374172e-07,7.994971e-08,7.621019e-08,1
