time,dt,qw,qx,qy,qz,roll_deg,pitch_deg,yaw_deg,bg_x,bg_y,bg_z,p00,p11,p22,p33,p44,p55,z_x,z_y,z_z,nis,S00,S11,S22,upd,x,y,z,vx,vy,vz,ba_x,ba_y,ba_z,zp_x,zp_y,zp_z,nis_p,Sp00,Sp11,Sp22,upd_p,Ppx,Ppy,Ppz,Pvx,Pvy,Pvz,Pbax,Pbay,Pbaz
1786181306.655701876,0.005952,0.915993858,-0.009238762,0.009155389,0.400981391,-0.549235,1.385645,47.276690,1.636208e-03,-1.990545e-03,1.570111e-02,7.187385e-09,7.594232e-09,5.365511e-09,2.424580e-08,2.430927e-08,2.387016e-08,-6.100727e-04,8.813755e-04,-2.952521e-03,81.740235,1.912919e-07,2.059102e-07,1.146674e-07,1,-78.057390,170.167802,-0.329860,-2.110377,4.871016,0.046816,5.685109e-04,1.883433e-04,-5.691515e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000,0.000000e+00,0.000000e+00,0.000000e+00,0,1.738459e+04,1.738458e+04,1.739584e+04,1.311285e+01,1.311282e+01,1.321411e+01,2.518150e-03,2.518150e-03,2.518150e-03
1786181306.659912109,0.004210,0.915712550,-0.009040601,0.009266208,0.401625362,-0.522360,1.388541,47.357536,1.648442e-03,-2.003597e-03,1.575821e-02,7.108350e-09,7.506691e-09,5.295934e-09,2.423874e-08,2.430071e-08,2.386443e-08,-7.277740e-04,8.476595e-04,-2.797148e-03,74.538236,1.912063e-07,2.058156e-07,1.145905e-07,1,-78.066277,170.188314,-0.329662,-2.123492,4.882221,0.052995,5.685109e-04,1.883433e-04,-5.691515e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000,0.000000e+00,0.000000e+00,0.000000e+00,0,1.738861e+04,1.738860e+04,1.739987e+04,1.311391e+01,1.311388e+01,1.321565e+01,2.518151e-03,2.518151e-03,2.518151e-03
1786181306.665619135,0.005707,0.915312529,-0.008798189,0.009394678,0.402538577,-0.489614,1.391356,47.472176,1.659535e-03,-2.015950e-03,1.581350e-02,7.184122e-09,7.575118e-09,5.376741e-09,2.424603e-08,2.430662e-08,2.387279e-08,-6.545121e-04,7.956639e-04,-2.684167e-03,68.138062,1.912883e-07,2.058895e-07,1.146799e-07,1,-78.078397,170.216181,-0.329360,-2.150128,4.897949,0.049420,5.685109e-04,1.883433e-04,-5.691515e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000,0.000000e+00,0.000000e+00,0.000000e+00,0,1.739406e+04,1.739405e+04,1.740535e+04,1.311534e+01,1.311532e+01,1.321773e+01,2.518153e-03,2.518153e-03,2.518153e-03
1786181306.669709682,0.004091,0.915029622,-0.008690619,0.009470480,0.403181811,-0.473850,1.394679,47.552884,1.668979e-03,-2.027384e-03,1.586582e-02,7.095263e-09,7.478819e-09,5.296429e-09,2.423782e-08,2.429712e-08,2.386572e-08,-5.581814e-04,7.390499e-04,-2.559096e-03,61.433565,1.911921e-07,2.057855e-07,1.145911e-07,1,-78.087193,170.236220,-0.329157,-2.169184,4.908741,0.053143,5.685109e-04,1.883433e-04,-5.691515e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000,0.000000e+00,0.000000e+00,0.000000e+00,0,1.739796e+04,1.739796e+04,1.740927e+04,1.311637e+01,1.311635e+01,1.321922e+01,2.518154e-03,2.518154e-03,2.518154e-03
1786181306.675618410,0.005909,0.914618196,-0.008549306,0.009556028,0.404115265,-0.453649,1.397585,47.670023,1.677541e-03,-2.038273e-03,1.591566e-02,7.195324e-09,7.572653e-09,5.399762e-09,2.424702e-08,2.430515e-08,2.387576e-08,-5.008499e-04,6.981935e-04,-2.412462e-03,54.416485,1.913005e-07,2.058869e-07,1.147053e-07,1,-78.100011,170.265228,-0.328843,-2.194352,4.921878,0.054545,5.685109e-04,1.883433e-04,-5.691515e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000,0.000000e+00,0.000000e+00,0.000000e+00,0,1.740361e+04,1.740360e+04,1.741494e+04,1.311786e+01,1.311783e+01,1.322137e+01,2.518155e-03,2.518155e-03,2.518155e-03
1786181306.679814816,0.004196,0.914347346,-0.008480975,0.009622346,0.404727581,-0.442475,1.401669,47.746874,1.685225e-03,-2.048169e-03,1.596192e-02,7.114538e-09,7.485460e-09,5.325894e-09,2.423970e-08,2.429672e-08,2.386936e-08,-4.516636e-04,6.380385e-04,-2.253561e-03,47.350480,1.912130e-07,2.057927e-07,1.146236e-07,1,-78.109221,170.285886,-0.328614,-2.213410,4.931694,0.053756,5.685109e-04,1.883433e-04,-5.691515e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000,0.000000e+00,0.000000e+00,0.000000e+00,0,1.740761e+04,1.740761e+04,1.741896e+04,1.311891e+01,1.311888e+01,1.322290e+01,2.518156e-03,2.518156e-03,2.518156e-03
1786181306.685611010,0.005796,0.913992037,-0.008460240,0.009678559,0.405528427,-0.436462,1.406981,47.847332,1.691136e-03,-2.057371e-03,1.600486e-02,7.200069e-09,7.565637e-09,5.413800e-09,2.424771e-08,2.430371e-08,2.387804e-08,-3.408520e-04,5.875203e-04,-2.073299e-03,39.753086,1.913056e-07,2.058793e-07,1.147209e-07,1,-78.122050,170.314474,-0.328303,-2.239321,4.947693,0.049887,5.685109e-04,1.883433e-04,-5.691515e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000,0.000000e+00,0.000000e+00,0.000000e+00,0,1.741315e+04,1.741315e+04,1.742453e+04,1.312036e+01,1.312033e+01,1.322501e+01,2.518158e-03,2.518158e-03,2.518158e-03
1786181306.689749002,0.004138,0.913763789,-0.008523910,0.009676716,0.406041184,-0.442427,1.409996,47.911569,1.695296e-03,-2.066080e-03,1.604427e-02,7.113995e-09,7.473981e-09,5.333872e-09,2.423978e-08,2.429483e-08,2.387089e-08,-2.354185e-04,5.573750e-04,-1.916692e-03,33.846782,1.912124e-07,2.057803e-07,1.146324e-07,1,-78.131317,170.334950,-0.328096,-2.254871,4.957150,0.047227,5.685109e-04,1.883433e-04,-5.691515e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000,0.000000e+00,0.000000e+00,0.000000e+00,0,1.741711e+04,1.741710e+04,1.742850e+04,1.312139e+01,1.312137e+01,1.322652e+01,2.518159e-03,2.518159e-03,2.518159e-03
1786181306.695613861,0.005865,0.913459212,-0.008564203,0.009663673,0.406725381,-0.446198,1.410839,47.997347,1.699843e-03,-2.074488e-03,1.608077e-02,7.207528e-09,7.562971e-09,5.428741e-09,2.424840e-08,2.430259e-08,2.388004e-08,-2.588908e-04,5.374751e-04,-1.758512e-03,28.704821,1.913137e-07,2.058764e-07,1.147374e-07,1,-78.144541,170.364026,-0.327819,-2.275157,4.971138,0.048380,5.685109e-04,1.883433e-04,-5.691515e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000,0.000000e+00,0.000000e+00,0.000000e+00,0,1.742271e+04,1.742271e+04,1.743413e+04,1.312286e+01,1.312283e+01,1.322866e+01,2.518160e-03,2.518160e-03,2.518160e-03
1786181306.700113773,0.004500,0.913243100,-0.008651357,0.009614735,0.407209714,-0.456857,1.410020,48.057999,1.703029e-03,-2.082516e-03,1.611454e-02,7.152533e-09,7.503288e-09,5.377910e-09,2.424375e-08,2.429712e-08,2.387598e-08,-1.767885e-04,5.135394e-04,-1.633931e-03,24.724132,1.912541e-07,2.058119e-07,1.146812e-07,1,-78.154779,170.386398,-0.327601,-2.292289,4.983159,0.047436,5.685109e-04,1.883433e-04,-5.691515e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000,0.000000e+00,0.000000e+00,0.000000e+00,0,1.742701e+04,1.742701e+04,1.743845e+04,1.312398e+01,1.312395e+01,1.323030e+01,2.518161e-03,2.518161e-03,2.518161e-03
1786181306.705612183,0.005498,0.912992368,-0.008723144,0.009541961,0.407771742,-0.466903,1.406041,48.128420,1.706437e-03,-2.090264e-03,1.614595e-02,7.201745e-09,7.548506e-09,5.428546e-09,2.424867e-08,2.430130e-08,2.388134e-08,-1.909642e-04,4.958684e-04,-1.511210e-03,21.289098,1.913074e-07,2.058608e-07,1.147372e-07,1,-78.167383,170.413800,-0.327341,-2.313659,4.998216,0.046405,5.685109e-04,1.883433e-04,-5.691515e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000,0.000000e+00,0.000000e+00,0.000000e+00,0,1.743227e+04,1.743227e+04,1.744373e+04,1.312535e+01,1.312532e+01,1.323230e+01,2.518163e-03,2.518163e-03,2.518163e-03
1786181306.709858894,0.004247,0.912815196,-0.008806384,0.009474642,0.408167975,-0.478151,1.403094,48.178035,1.709116e-03,-2.097395e-03,1.617490e-02,7.124805e-09,7.467372e-09,5.356173e-09,2.424164e-08,2.429358e-08,2.387486e-08,-1.487012e-04,4.586123e-04,-1.402041e-03,18.281974,1.912241e-07,2.057731e-07,1.146571e-07,1,-78.177208,170.435029,-0.327143,-2.327449,5.011281,0.047434,5.685109e-04,1.883433e-04,-5.691515e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000,0.000000e+00,0.000000e+00,0.000000e+00,0,1.743633e+04,1.743633e+04,1.744781e+04,1.312640e+01,1.312638e+01,1.323385e+01,2.518164e-03,2.518164e-03,2.518164e-03
1786181306.715618610,0.005760,0.912595789,-0.008832861,0.009397891,0.408659499,-0.483760,1.396563,48.239681,1.712978e-03,-2.104177e-03,1.620133e-02,7.205399e-09,7.544627e-09,5.437220e-09,2.424911e-08,2.430042e-08,2.388268e-08,-2.222809e-04,4.376511e-04,-1.269728e-03,15.238785,1.913114e-07,2.058566e-07,1.147468e-07,1,-78.190614,170.463895,-0.326870,-2.344037,5.028750,0.047224,5.685109e-04,1.883433e-04,-5.691515e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000,0.000000e+00,0.000000e+00,0.000000e+00,0,1.744184e+04,1.744184e+04,1.745335e+04,1.312784e+01,1.312781e+01,1.323595e+01,2.518165e-03,2.518165e-03,2.518165e-03
1786181306.719866991,0.004248,0.912456920,-0.008876374,0.009336737,0.408969931,-0.490702,1.392372,48.278587,1.716224e-03,-2.110322e-03,1.622526e-02,7.128335e-09,7.463914e-09,5.364180e-09,2.424205e-08,2.429275e-08,2.387609e-08,-1.871591e-04,3.984788e-04,-1.157116e-03,12.631496,1.912279e-07,2.057694e-07,1.146660e-07,1,-78.200572,170.485261,-0.326670,-2.355516,5.044194,0.048362,5.685109e-04,1.883433e-04,-5.691515e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000,0.000000e+00,0.000000e+00,0.000000e+00,0,1.744591e+04,1.744590e+04,1.745743e+04,1.312889e+01,1.312887e+01,1.323750e+01,2.518166e-03,2.518166e-03,2.518166e-03
1786181306.725619793,0.005753,0.912266571,-0.008933139,0.009269892,0.409394641,-0.499126,1.388274,48.331840,1.718816e-03,-2.122274e-03,1.620707e-02,7.215267e-09,7.542195e-09,5.440501e-09,2.425066e-08,2.429983e-08,2.388316e-08,-1.355243e-04,7.727671e-04,8.615021e-04,9.519600,1.962420e-07,2.069442e-07,1.134794e-07,1,-78.214123,170.514281,-0.326391,-2.369176,5.064010,0.046450,5.685109e-04,1.883433e-04,-5.691515e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000,0.000000e+00,0.000000e+00,0.000000e+00,0,1.745141e+04,1.745141e+04,1.746296e+04,1.313032e+01,1.313030e+01,1.323960e+01,2.518168e-03,2.518168e-03,2.518168e-03
1786181306.729761600,0.004142,0.912146300,-0.008940551,0.009239958,0.409663054,-0.500897,1.385639,48.365537,1.721812e-03,-2.133414e-03,1.618899e-02,7.135643e-09,7.454084e-09,5.355308e-09,2.424371e-08,2.429146e-08,2.387499e-08,-1.642615e-04,7.260714e-04,8.639224e-04,9.268792,1.961559e-07,2.068491e-07,1.133850e-07,1,-78.223935,170.535257,-0.326199,-2.377315,5.077061,0.046187,5.685109e-04,1.883433e-04,-5.691515e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000,0.000000e+00,0.000000e+00,0.000000e+00,0,1.745538e+04,1.745537e+04,1.746694e+04,1.313135e+01,1.313132e+01,1.324111e+01,2.518169e-03,2.518169e-03,2.518169e-03
1786181306.735661030,0.005899,0.911999923,-0.008983898,0.009181885,0.409989173,-0.507662,1.381785,48.406438,1.724003e-03,-2.143753e-03,1.617060e-02,7.239098e-09,7.550145e-09,5.448883e-09,2.425353e-08,2.429998e-08,2.388349e-08,-1.144629e-04,6.677818e-04,8.711864e-04,8.909137,1.962677e-07,2.069528e-07,1.134887e-07,1,-78.237960,170.565211,-0.325926,-2.388988,5.094249,0.044191,5.685109e-04,1.883433e-04,-5.691515e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000,0.000000e+00,0.000000e+00,0.000000e+00,0,1.746102e+04,1.746102e+04,1.747262e+04,1.313281e+01,1.313279e+01,1.324326e+01,2.518170e-03,2.518170e-03,2.518170e-03
1786181306.739803791,0.004143,0.911917707,-0.008941155,0.009181629,0.410172951,-0.502928,1.379851,48.429576,1.727365e-03,-2.153258e-03,1.615214e-02,7.157841e-09,7.461541e-09,5.362960e-09,2.424635e-08,2.429158e-08,2.387530e-08,-1.917984e-04,6.208388e-04,8.817081e-04,8.906736,1.961799e-07,2.068572e-07,1.133935e-07,1,-78.247857,170.586317,-0.325743,-2.397994,5.106377,0.043480,5.685109e-04,1.883433e-04,-5.691515e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000,0.000000e+00,0.000000e+00,0.000000e+00,0,1.746499e+04,1.746498e+04,1.747660e+04,1.313384e+01,1.313381e+01,1.324477e+01,2.518171e-03,2.518171e-03,2.518171e-03
1786181306.745623827,0.005820,0.911831720,-0.008937095,0.009129778,0.410365312,-0.504650,1.374348,48.453727,1.729343e-03,-2.162434e-03,1.613314e-02,7.250432e-09,7.547766e-09,5.446857e-09,2.425521e-08,2.429933e-08,2.388305e-08,-1.044539e-04,5.927714e-04,9.006683e-04,8.901522,1.962800e-07,2.069503e-07,1.134865e-07,1,-78.261814,170.616037,-0.325490,-2.409099,5.119281,0.041493,5.685109e-04,1.883433e-04,-5.691515e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000,0.000000e+00,0.000000e+00,0.000000e+00,0,1.747056e+04,1.747056e+04,1.748220e+04,1.313528e+01,1.313525e+01,1.324689e+01,2.518173e-03,2.518173e-03,2.518173e-03
1786181306.749934435,0.004311,0.911778632,-0.008880000,0.009117857,0.410484758,-0.499064,1.370482,48.468790,1.732110e-03,-2.170909e-03,1.611461e-02,7.182774e-09,7.473791e-09,5.374959e-09,2.424944e-08,2.429252e-08,2.387643e-08,-1.567085e-04,5.523288e-04,8.841577e-04,8.493066,1.962068e-07,2.068704e-07,1.134068e-07,1,-78.272199,170.638106,-0.325311,-2.418162,5.128778,0.038771,5.685109e-04,1.883433e-04,-5.691515e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000,0.000000e+00,0.000000e+00,0.000000e+00,0,1.747469e+04,1.747469e+04,1.748635e+04,1.313635e+01,1.313632e+01,1.324847e+01,2.518174e-03,2.518174e-03,2.518174e-03
1786181306.755640745,0.005706,0.911731301,-0.008777221,0.009122654,0.410591978,-0.487935,1.366206,48.482372,1.735223e-03,-2.178523e-03,1.609593e-02,7.260506e-09,7.546035e-09,5.445109e-09,2.425699e-08,2.429913e-08,2.388305e-08,-1.798200e-04,4.950982e-04,8.854001e-04,8.257076,1.962909e-07,2.069484e-07,1.134845e-07,1,-78.285998,170.667373,-0.325090,-2.432393,5.141636,0.041732,5.685109e-04,1.883433e-04,-5.691515e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000,0.000000e+00,0.000000e+00,0.000000e+00,0,1.748016e+04,1.748015e+04,1.749184e+04,1.313776e+01,1.313774e+01,1.325055e+01,2.518175e-03,2.518175e-03,2.518175e-03
1786181306.759961367,0.004321,0.911704261,-0.008761577,0.009097377,0.410652912,-0.487399,1.362861,48.490033,1.737007e-03,-2.185617e-03,1.607777e-02,7.193013e-09,7.473071e-09,5.374221e-09,2.425116e-08,2.429241e-08,2.387653e-08,-9.808878e-05,4.612708e-04,8.669079e-04,7.704487,1.962179e-07,2.068696e-07,1.134059e-07,1,-78.296508,170.689589,-0.324909,-2.442422,5.151646,0.038735,5.685109e-04,1.883433e-04,-5.691515e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000,0.000000e+00,0.000000e+00,0.000000e+00,0,1.748430e+04,1.748429e+04,1.749600e+04,1.313883e+01,1.313881e+01,1.325213e+01,2.518176e-03,2.518176e-03,2.518176e-03
1786181306.765615463,0.005654,0.911681059,-0.008661638,0.009118967,0.410706059,-0.475859,1.360442,48.496825,1.740147e-03,-2.191738e-03,1.606000e-02,7.264108e-09,7.539440e-09,5.438743e-09,2.425808e-08,2.429852e-08,2.388267e-08,-1.850969e-04,3.992628e-04,8.429779e-04,7.207029,1.962948e-07,2.069413e-07,1.134775e-07,1,-78.310318,170.718718,-0.324690,-2.452767,5.163465,0.043337,5.685109e-04,1.883433e-04,-5.691515e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000,0.000000e+00,0.000000e+00,0.000000e+00,0,1.748972e+04,1.748971e+04,1.750145e+04,1.314023e+01,1.314021e+01,1.325419e+01,2.518178e-03,2.518178e-03,2.518178e-03
1786181306.769859076,0.004244,0.911671707,-0.008702524,0.009098779,0.410726401,-0.481052,1.360267,48.499330,1.741121e-03,-2.197170e-03,1.604271e-02,7.189683e-09,7.460243e-09,5.362039e-09,2.425142e-08,2.429111e-08,2.387549e-08,-5.082770e-05,3.529067e-04,8.259281e-04,6.631162,1.962143e-07,2.068558e-07,1.133924e-07,1,-78.320727,170.740630,-0.324506,-2.461396,5.174008,0.047624,5.685109e-04,1.883433e-04,-5.691515e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000,0.000000e+00,0.000000e+00,0.000000e+00,0,1.749378e+04,1.749378e+04,1.750553e+04,1.314128e+01,1.314126e+01,1.325574e+01,2.518179e-03,2.518179e-03,2.518179e-03
1786181306.775619030,0.005760,0.911677234,-0.008734004,0.009098527,0.410713470,-0.484373,1.361716,48.497673,1.742488e-03,-2.201756e-03,1.602545e-02,7.273098e-09,7.539632e-09,5.439346e-09,2.425926e-08,2.429827e-08,2.388269e-08,-7.718217e-05,2.971238e-04,8.188389e-04,6.365569,1.963045e-07,2.069415e-07,1.134781e-07,1,-78.334905,170.770433,-0.324232,-2.469535,5.188866,0.048484,5.685109e-04,1.883433e-04,-5.691515e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000,0.000000e+00,0.000000e+00,0.000000e+00,0,1.749930e+04,1.749930e+04,1.751108e+04,1.314271e+01,1.314269e+01,1.325784e+01,2.518180e-03,2.518180e-03,2.518180e-03
1786181306.779803991,0.004185,0.911680524,-0.008822305,0.009093876,0.410704383,-0.493833,1.365381,48.496441,1.742730e-03,-2.205540e-03,1.600914e-02,7.193012e-09,7.455386e-09,5.357762e-09,2.425194e-08,2.429030e-08,2.387497e-08,-8.304378e-06,2.449950e-04,7.796886e-04,5.651908,1.962179e-07,2.068505e-07,1.133877e-07,1,-78.345240,170.792148,-0.324029,-2.475685,5.198566,0.053495,5.685109e-04,1.883433e-04,-5.691515e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000,0.000000e+00,0.000000e+00,0.000000e+00,0,1.750332e+04,1.750331e+04,1.751512e+04,1.314374e+01,1.314372e+01,1.325937e+01,2.518181e-03,2.518181e-03,2.518181e-03
1786181306.785633087,0.005829,0.911692380,-0.008936236,0.009082100,0.410675861,-0.506336,1.369497,48.492735,1.742937e-03,-2.208916e-03,1.599341e-02,7.284186e-09,7.543135e-09,5.443174e-09,2.426035e-08,2.429813e-08,2.388284e-08,-7.131125e-06,2.169307e-04,7.462680e-04,5.135165,1.963165e-07,2.069453e-07,1.134824e-07,1,-78.359671,170.822451,-0.323717,-2.484038,5.211719,0.050287,5.685109e-04,1.883433e-04,-5.691515e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000,0.000000e+00,0.000000e+00,0.000000e+00,0,1.750891e+04,1.750890e+04,1.752073e+04,1.314519e+01,1.314517e+01,1.326149e+01,2.518183e-03,2.518183e-03,2.518183e-03
1786181306.789734125,0.004101,0.911703011,-0.009036353,0.009086714,0.410649968,-0.516621,1.374676,48.489383,1.742857e-03,-2.211579e-03,1.597841e-02,7.196230e-09,7.451541e-09,5.354433e-09,2.425214e-08,2.428937e-08,2.387435e-08,9.529689e-06,1.716661e-04,7.177605e-04,4.686601,1.962214e-07,2.068464e-07,1.133840e-07,1,-78.369858,170.843825,-0.323511,-2.489964,5.219596,0.049466,5.685109e-04,1.883433e-04,-5.691515e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000,0.000000e+00,0.000000e+00,0.000000e+00,0,1.751284e+04,1.751284e+04,1.752469e+04,1.314620e+01,1.314618e+01,1.326299e+01,2.518184e-03,2.518184e-03,2.518184e-03
1786181306.795630693,0.005897,0.911724514,-0.009169733,0.009062096,0.410599810,-0.531795,1.378351,48.482931,1.742610e-03,-2.214259e-03,1.596394e-02,7.295056e-09,7.547466e-09,5.447752e-09,2.426113e-08,2.429787e-08,2.388289e-08,1.957821e-05,1.711329e-04,6.863511e-04,4.294381,1.963283e-07,2.069499e-07,1.134875e-07,1,-78.384541,170.874602,-0.323219,-2.497839,5.228203,0.046887,5.685109e-04,1.883433e-04,-5.691515e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000,0.000000e+00,0.000000e+00,0.000000e+00,0,1.751850e+04,1.751849e+04,1.753037e+04,1.314767e+01,1.314764e+01,1.326514e+01,2.518185e-03,2.518185e-03,2.518185e-03
1786181306.799791098,0.004160,0.911731280,-0.009234159,0.009053967,0.410583522,-0.538935,1.380524,48.480814,1.742792e-03,-2.216623e-03,1.595075e-02,7.211297e-09,7.460562e-09,5.363357e-09,2.425338e-08,2.428965e-08,2.387494e-08,-7.901937e-06,1.523121e-04,6.310169e-04,3.623955,1.962377e-07,2.068561e-07,1.133939e-07,1,-78.394933,170.896354,-0.323024,-2.503187,5.233688,0.043654,5.685109e-04,1.883433e-04,-5.691515e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000,0.000000e+00,0.000000e+00,0.000000e+00,0,1.752249e+04,1.752248e+04,1.753438e+04,1.314870e+01,1.314868e+01,1.326666e+01,2.518186e-03,2.518186e-03,2.518186e-03
1786181306.805611610,0.005821,0.911742876,-0.009284793,0.009021835,0.410557338,-0.545779,1.379533,48.477455,1.743319e-03,-2.219053e-03,1.593822e-02,7.300151e-09,7.546931e-09,5.447255e-09,2.426154e-08,2.429741e-08,2.388274e-08,-2.957733e-05,1.559228e-04,5.945110e-04,3.236320,1.963338e-07,2.069494e-07,1.134869e-07,1,-78.409503,170.926816,-0.322770,-2.511574,5.238702,0.044359,5.685109e-04,1.883433e-04,-5.691515e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000,0.000000e+00,0.000000e+00,0.000000e+00,0,1.752808e+04,1.752807e+04,1.754000e+04,1.315014e+01,1.315012e+01,1.326879e+01,2.518188e-03,2.518188e-03,2.518188e-03
1786181306.810068846,0.004457,0.911747001,-0.009312739,0.009007507,0.410547859,-0.549388,1.379345,48.476228,1.743964e-03,-2.221014e-03,1.592668e-02,7.241963e-09,7.486095e-09,5.387820e-09,2.425648e-08,2.429195e-08,2.387750e-08,-3.788967e-05,1.265862e-04,5.506977e-04,2.758586,1.962708e-07,2.068837e-07,1.134210e-07,1,-78.420698,170.950166,-0.322572,-2.517457,5.243569,0.043396,5.685109e-04,1.883433e-04,-5.691515e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000,0.000000e+00,0.000000e+00,0.000000e+00,0,1.753235e+04,1.753235e+04,1.754430e+04,1.315125e+01,1.315123e+01,1.327041e+01,2.518189e-03,2.518189e-03,2.518189e-03
1786181306.815628290,0.005559,0.911751211,-0.009369476,0.008975387,0.410537921,-0.556844,1.378652,48.474905,1.744065e-03,-2.222591e-03,1.591584e-02,7.298951e-09,7.540910e-09,5.440815e-09,2.426197e-08,2.429709e-08,2.388271e-08,-4.196352e-06,1.006804e-04,5.145499e-04,2.382183,1.963325e-07,2.069429e-07,1.134798e-07,1,-78.434694,170.979318,-0.322331,-2.525739,5.247490,0.044519,5.685109e-04,1.883433e-04,-5.691515e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000,0.000000e+00,0.000000e+00,0.000000e+00,0,1.753769e+04,1.753769e+04,1.754966e+04,1.315262e+01,1.315260e+01,1.327244e+01,2.518190e-03,2.518190e-03,2.518190e-03
1786181306.819777012,0.004149,0.911751010,-0.009379889,0.008970657,0.410538233,-0.558154,1.378648,48.474931,1.744686e-03,-2.223740e-03,1.590581e-02,7.213945e-09,7.453495e-09,5.356137e-09,2.425399e-08,2.428878e-08,2.387469e-08,-3.756187e-05,7.433994e-05,4.798996e-04,2.065051,1.962405e-07,2.068485e-07,1.133859e-07,1,-78.445173,171.001088,-0.322146,-2.530101,5.251121,0.045174,5.685109e-04,1.883433e-04,-5.691515e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000,0.000000e+00,0.000000e+00,0.000000e+00,0,1.754167e+04,1.754167e+04,1.755367e+04,1.315365e+01,1.315363e+01,1.327396e+01,2.518191e-03,2.518191e-03,2.518191e-03
1786181306.825619698,0.005843,0.911791480,-0.009446224,0.008974084,0.410446746,-0.565064,1.382070,48.463367,1.736710e-03,-2.245821e-03,1.596302e-02,7.275235e-09,7.512620e-09,5.423846e-09,2.425714e-08,2.429160e-08,2.387937e-08,4.748091e-04,1.277284e-03,-2.545142e-03,70.854763,1.781803e-07,1.877590e-07,1.063670e-07,1,-78.459950,171.031776,-0.321882,-2.536412,5.256425,0.050564,5.685109e-04,1.883433e-04,-5.691515e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000,0.000000e+00,0.000000e+00,0.000000e+00,0,1.754729e+04,1.754728e+04,1.755931e+04,1.315510e+01,1.315508e+01,1.327609e+01,2.518193e-03,2.518193e-03,2.518193e-03
1786181306.829890966,0.004271,0.911831517,-0.009469595,0.008996106,0.410356773,-0.566608,1.385415,48.452046,1.729561e-03,-2.266431e-03,1.601641e-02,7.173264e-09,7.408193e-09,5.332095e-09,2.424561e-08,2.427973e-08,2.386948e-08,4.296385e-04,1.203732e-03,-2.399913e-03,62.959290,1.780692e-07,1.876453e-07,1.062646e-07,1,-78.470779,171.054234,-0.321665,-2.539887,5.260560,0.049979,5.685109e-04,1.883433e-04,-5.691515e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000,0.000000e+00,0.000000e+00,0.000000e+00,0,1.755139e+04,1.755138e+04,1.756343e+04,1.315616e+01,1.315614e+01,1.327765e+01,2.518194e-03,2.518194e-03,2.518194e-03
1786181306.835621834,0.005731,0.911872619,-0.009529897,0.008995531,0.410264047,-0.573079,1.388132,48.440330,1.721940e-03,-2.285929e-03,1.606738e-02,7.224945e-09,7.457952e-09,5.389842e-09,2.424839e-08,2.428223e-08,2.387371e-08,4.536282e-04,1.136382e-03,-2.281618e-03,56.994781,1.781255e-07,1.876995e-07,1.063291e-07,1,-78.485330,171.084389,-0.321378,-2.545221,5.265828,0.053622,5.685109e-04,1.883433e-04,-5.691515e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000,0.000000e+00,0.000000e+00,0.000000e+00,0,1.755689e+04,1.755689e+04,1.756896e+04,1.315758e+01,1.315757e+01,1.327975e+01,2.518195e-03,2.518195e-03,2.518195e-03
