time,dt,qw,qx,qy,qz,roll_deg,pitch_deg,yaw_deg,bg_x,bg_y,bg_z,p00,p11,p22,p33,p44,p55,z_x,z_y,z_z,nis,S00,S11,S22,upd
1786181234.315506220,0.005543,0.999982910,-0.001365870,0.005231609,0.002223649,-0.155190,0.599847,0.254003,0.000000e+00,0.000000e+00,0.000000e+00,1.018490e-06,1.018490e-06,1.018490e-06,1.259898e-08,1.259898e-08,1.259898e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000,0.000000e+00,0.000000e+00,0.000000e+00,0
1786181234.319546223,0.004040,0.999982805,-0.001374824,0.005238648,0.002248748,-0.156199,0.600660,0.256873,0.000000e+00,0.000000e+00,0.000000e+00,1.018681e-06,1.018681e-06,1.018681e-06,1.263938e-08,1.263938e-08,1.263938e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000,0.000000e+00,0.000000e+00,0.000000e+00,0
1786181234.325495720,0.005949,0.999983157,-0.004208749,0.003851050,0.001068653,-0.481827,0.441810,0.120603,1.683450e-05,8.421677e-06,7.505396e-06,1.136796e-07,7.181804e-08,7.648075e-08,1.269075e-08,1.269037e-08,1.269041e-08,-6.328284e-03,-3.010680e-03,-2.708973e-03,49.842105,1.147033e-06,1.096343e-06,1.101765e-06,1
1786181234.329789639,0.004294,0.999982642,-0.004374484,0.003806264,0.001044707,-0.500836,0.436686,0.117808,1.802796e-05,8.813059e-06,8.003912e-06,6.025113e-08,3.727175e-08,3.978275e-08,1.273304e-08,1.273282e-08,1.273285e-08,-7.306534e-04,-2.153831e-04,-2.801806e-04,3.011019,2.418245e-07,1.492720e-07,1.593580e-07,1
1786181234.335578918,0.005789,0.999982336,-0.004446688,0.003798787,0.001059847,-0.509104,0.435845,0.119515,1.858054e-05,9.047373e-06,8.439368e-06,4.112215e-08,2.529947e-08,2.701672e-08,1.279051e-08,1.279032e-08,1.279034e-08,-3.685401e-04,-1.257601e-04,-2.421413e-04,1.335436,1.885501e-07,1.148800e-07,1.228143e-07,1
1786181234.339669704,0.004091,0.999982164,-0.004486842,0.003796487,0.001061702,-0.513705,0.435588,0.119712,1.894646e-05,9.225201e-06,8.853768e-06,3.121955e-08,1.915662e-08,2.046128e-08,1.283106e-08,1.283085e-08,1.283088e-08,-2.536292e-04,-9.308261e-05,-2.264991e-04,0.931328,1.692482e-07,1.027352e-07,1.098758e-07,1
1786181234.345482349,0.005813,0.999981966,-0.004521896,0.003801226,0.001082347,-0.517712,0.436146,0.122060,1.925727e-05,9.418668e-06,9.459060e-06,2.532100e-08,1.557332e-08,1.662538e-08,1.288877e-08,1.288847e-08,1.288852e-08,-1.912945e-04,-8.426812e-05,-2.773520e-04,1.046041,1.595210e-07,9.676778e-08,1.034957e-07,1
1786181234.349874020,0.004392,0.999981795,-0.004557897,0.003800423,0.001091687,-0.521834,0.436063,0.123115,1.950809e-05,9.599160e-06,1.016465e-05,2.127684e-08,1.309864e-08,1.398009e-08,1.293223e-08,1.293180e-08,1.293187e-08,-1.455369e-04,-7.175703e-05,-2.961912e-04,1.074961,1.534735e-07,9.303565e-08,9.951097e-08,1
1786181234.355154514,0.005280,0.999981692,-0.004572132,0.003804210,0.001113218,-0.523455,0.436510,0.125574,1.979857e-05,9.813129e-06,1.110532e-05,1.845472e-08,1.140973e-08,1.216834e-08,1.298448e-08,1.298385e-08,1.298395e-08,-1.503793e-04,-7.384229e-05,-3.438171e-04,1.430634,1.495180e-07,9.064961e-08,9.695432e-08,1
1786181234.359747648,0.004593,0.999981574,-0.004590369,0.003811931,0.001118126,-0.525542,0.437399,0.126124,2.005785e-05,1.006374e-05,1.219429e-05,1.629519e-08,1.010699e-08,1.077290e-08,1.302977e-08,1.302888e-08,1.302902e-08,-1.239165e-04,-7.857517e-05,-3.621706e-04,1.553832,1.466262e-07,8.889112e-08,9.507298e-08,1
1786181234.365503311,0.005756,0.999981538,-0.004589564,0.003814791,0.001143573,-0.525438,0.437740,0.129039,2.037794e-05,1.032047e-05,1.368108e-05,1.472342e-08,9.204602e-09,9.798251e-09,1.308651e-08,1.308526e-08,1.308546e-08,-1.350295e-04,-7.004797e-05,-4.309613e-04,2.162044,1.445908e-07,8.771251e-08,9.380168e-08,1
1786181234.369505644,0.004002,0.999981465,-0.004602142,0.003815770,0.001152929,-0.526876,0.437859,0.130105,2.065111e-05,1.059667e-05,1.530842e-05,1.333793e-08,8.357447e-09,8.893047e-09,1.312565e-08,1.312398e-08,1.312425e-08,-1.097030e-04,-7.130834e-05,-4.465629e-04,2.295306,1.428430e-07,8.663414e-08,9.265104e-08,1
1786181234.375498533,0.005993,0.999981499,-0.004589972,0.003813110,0.001180456,-0.525469,0.437567,0.133266,2.101868e-05,1.090968e-05,1.740239e-05,1.238315e-08,7.843142e-09,8.331376e-09,1.318446e-08,1.318225e-08,1.318261e-08,-1.310782e-04,-7.122111e-05,-5.067241e-04,2.972725,1.416629e-07,8.599230e-08,9.195116e-08,1
1786181234.379738331,0.004240,0.999981543,-0.004580124,0.003808191,0.001197586,-0.524334,0.437011,0.135236,2.138161e-05,1.123738e-05,1.972915e-05,1.144601e-08,7.274278e-09,7.722943e-09,1.322564e-08,1.322282e-08,1.322328e-08,-1.229873e-04,-7.068740e-05,-5.337551e-04,3.289900,1.405234e-07,8.529336e-08,9.120484e-08,1
